ProteinID	ReplicateA	ReplicateB	ReplicateC	ReplicateD
AKU25348.1	6.18617490447739e-05	4.44214965555459e-05	3.53482606673485e-05	3.88805340021492e-05
AKU25349.1	8.8571039618949e-06	9.84812957046467e-06	9.01805697293803e-05	5.38419150282997e-06
AKU25350.1	0.000165885056833541	0.000192891425991593	0.000120819648858197	0.000124602951207794
AKU25354.1	4.12913959646829e-05	9.85557573933825e-05	4.6477442488231e-05	5.60194945424864e-05
AKU25355.1	7.81440877931759e-05	0.000109660835311735	1.66209780096238e-05	0.000135620739036047
AKU25361.1	0.0038205035731141	0.00304435740936831	0.00213454417929534	0.00226968542186351
AKU25363.1	2.32978774624599e-05	NaN	2.63988635582689e-05	3.14266138012298e-05
AKU25364.1	8.48094453907323e-05	0.000108226606220845	0.000115301442205567	0.000142479115819189
AKU25365.1	3.64909357963432e-05	5.05429222896146e-05	4.17883616597897e-05	3.65828723315228e-05
AKU25371.1	0.000142490641198262	0.000134594059842821	8.579550013122e-05	0.000167585193098572
AKU25372.1	3.46018347983015e-05	6.03092917794736e-05	3.78307113150893e-05	1.50355173406755e-05
AKU25375.1	0.000231650780581871	0.000246123014209293	0.000267791713648416	0.000217419395981816
AKU25376.1	2.78762545420276e-05	3.47430260067567e-05	2.40133587328883e-05	2.7112452886083e-05
AKU25380.1	9.10037571051808e-05	0.00134879571308985	1.341566757316e-05	3.5416831303013e-05
AKU25382.1	0.0006230298514016	0.000733026571457689	0.000699534845483659	0.000659178296317094
AKU25396.1	3.4713108776095e-06	1.92595380425656e-05	6.01725192537113e-05	4.06542981644732e-06
AKU25398.1	3.3773907534309e-05	3.34883840460921e-05	2.05768317060572e-05	2.02302110372879e-05
AKU25399.1	0.000310645341934927	0.000194792984133631	0.000210689416029541	0.000295819390407079
AKU25400.1	7.3142593579156e-05	6.3994081731085e-05	4.60901893281504e-05	4.79977016834536e-05
AKU25401.1	0.000145386925969476	0.000180590885575809	0.000207008553656827	0.000126316895111331
AKU25403.1	0.000126794566606479	0.000150713278971576	0.000133733754119336	0.000177213743278468
AKU25406.1	2.03161979122678e-05	2.97691465613136e-05	1.69231136597296e-05	1.8751010014733e-05
AKU25407.1	2.97442686250877e-05	4.02423908859598e-05	2.65833762978663e-05	1.45273585952112e-05
AKU25408.1	1.17740532504909e-05	1.95888800596031e-05	1.08342448158467e-05	1.11216974718441e-05
AKU25409.1	0.000184202304847121	0.000201858473423087	0.000207841881774878	0.000166866858242167
AKU25412.1	0.000142490641198262	0.000134594059842821	8.579550013122e-05	0.000167585193098572
AKU25415.1	4.71191121910658e-06	8.73969727768026e-06	5.24822225562171e-06	4.57710813942886e-06
AKU25417.1	0.000319911258393364	0.000235010220475167	0.000465263218719294	0.00020329152807302
AKU25418.1	0.00011162645242095	0.000125407331886976	9.66122128974054e-05	0.000107658900697141
AKU25419.1	0.000192591489524715	0.000164384888332872	0.000129696163539882	0.000220690434786504
AKU25420.1	0.000300413382057195	0.000336668013643727	0.000218407118714548	0.000736017642345099
AKU25423.1	0.000559293320758066	0.000621616985936618	0.000329868707705451	0.000487163554898889
AKU25426.1	8.49010251119491e-06	3.62249271381136e-06	8.84987931835093e-06	5.05437868390531e-06
AKU25427.1	1.31470043197997e-05	1.76438695205251e-05	2.0011979483512e-05	2.08705500588954e-05
AKU25428.1	0.000162365313516302	0.000106391388690184	0.000181878631406779	0.000277871214398185
AKU25432.1	0.000138394776211112	0.000190915717230879	0.000187882101113195	0.000143981269286818
AKU25433.1	0.000405478554912418	0.000548722797476764	0.000667102148826332	0.000411725858861658
AKU25434.1	0.000321705580620322	0.000198812132787446	0.000464053848698301	0.000338383020408683
AKU25435.1	0.000836238245795801	0.000554841932712219	0.000928873056711559	0.000613900263302183
AKU25440.1	5.28549180721674e-05	6.62828154278094e-05	5.79426670092572e-05	5.14233416415438e-05
AKU25443.1	4.25617116464904e-05	5.86765058734784e-05	1.7799584828255e-05	7.61623441841268e-05
AKU25446.1	1.11553829311069e-05	1.01217682510839e-05	7.09990255889564e-06	1.13941145866678e-05
AKU25447.1	0.000326855657198027	0.000235914230678012	0.000289799755316809	0.00023852752684009
AKU25448.1	0.00026463853244291	0.000306111227299315	0.000266367020121766	0.000249389365478332
AKU25455.1	0.000240256358508934	0.000205845205582807	0.000110158258214629	0.00015982589042347
AKU25457.1	0.000105270706879105	0.000194792788802311	0.000545856811962898	9.81922450557949e-05
AKU25466.1	0.000534543829386299	0.000618891831615119	0.00061055535569738	0.000469405097529935
AKU25467.1	0.000152598116428603	0.000169032738332492	0.000192361452110448	0.000133569631018645
AKU25468.1	0.000367457754304896	0.000394590974294359	0.000500044132234032	0.000674349000276862
AKU25472.1	0.000264205951081107	0.000356867059039214	0.000190437785240892	0.000215886428359032
AKU25473.1	0.000103909537597473	0.000133195440985799	0.000131557024724089	0.000176814092020993
AKU25474.1	0.000236305556676513	0.000257297711796489	0.000165956855054241	0.000213097609862487
AKU25475.1	0.000142170790361739	0.000152087933205749	0.000181710835279731	0.000133387755375268
AKU25477.1	0.000966319119965743	0.000773825184188095	0.000466225590041672	0.000277338116678367
AKU25478.1	6.41735570524055e-05	2.70734350235801e-05	5.72786675446016e-05	5.67594906977435e-05
AKU25479.1	0.000862949630909054	0.00099131426311377	0.0018325838365664	0.00068976182541464
AKU25482.1	1.41904494923698e-05	6.40919580151224e-06	7.64160596802167e-06	1.90723052028688e-05
AKU25483.1	0.000181894896755919	0.000166116955396723	6.21768999546927e-05	0.000115153296624772
AKU25485.1	0.000167886758882119	0.000170025037269703	0.000122149971476073	0.000155848083844488
AKU25487.1	0.000999165835245487	0.000800584933047652	0.000688213071645121	0.00115644475508553
AKU25488.1	6.52521960412111e-05	2.59058942718874e-05	7.93636430272127e-05	8.96764022094663e-05
AKU25490.1	1.14850245930856e-05	3.62473503928595e-05	5.32899938116184e-05	4.46011913926152e-05
AKU25491.1	6.03395575110275e-05	0.000266439671509289	0.000353112059485517	8.99406838969806e-05
AKU25492.1	0.000369273874673963	0.000477342490648465	0.000389869180577941	0.000742185174231373
AKU25493.1	0.000324384317505986	0.000371921038149738	0.000310758489528244	0.000491652984830105
AKU25496.1	0.000389882527263492	0.000327726813064345	0.000418642149435534	0.000308832094941399
AKU25498.1	0.000133646635435777	0.000139736882291557	0.000162129548591738	0.000101899633518495
AKU25499.1	0.000277207235818828	0.000247381193654651	0.000212838832455234	0.000220546335891266
AKU25502.1	2.02905181576193e-05	1.51908344613253e-05	3.99670937650971e-05	3.97938958752232e-05
AKU25503.1	1.44400844777242e-05	1.52080901089428e-05	7.62472749470518e-06	8.88607106012797e-06
AKU25509.1	0.000381512642563298	0.000424675606279153	0.000323848441201406	0.000287188108269701
AKU25510.1	0.000968033748215686	0.000510879756877659	0.00044889141796349	0.000699336525499094
AKU25514.1	0.00017912930700224	6.24272743837645e-05	6.01806754905199e-05	0.000129801056005277
AKU25519.1	0.000445973032164283	0.00049093043320241	0.00046455982694668	0.000502512014878982
AKU25520.1	3.25309943688602e-05	4.45036086937475e-05	3.25481522274873e-05	4.3463258598213e-05
AKU25521.1	0.000173190992314805	0.0001819441473736	0.00018707412653178	0.000164797428927297
AKU25523.1	0.000277590868473844	0.000326721888132898	0.000293803393430587	0.000316239711752039
AKU25524.1	0.000137645318045458	0.000198215865573681	0.000227304754942427	0.000112210463991578
AKU25525.1	0.000310328080969947	0.000200403104902861	0.00100938630116501	0.000210649006573065
AKU25526.1	0.000173386465731972	6.06825063198862e-05	2.33585281050774e-05	5.29515582545055e-05
AKU25527.1	4.40972251313534e-05	6.88929606534596e-05	6.55584659773332e-05	0.000131799106590711
AKU25528.1	3.24913283024131e-05	8.13035798587749e-06	9.38527458758481e-06	1.31214671045901e-05
AKU25529.1	2.13933147758586e-05	2.65170818250225e-05	3.78071720805217e-05	3.69843319322434e-05
AKU25530.1	3.4531452762356e-05	2.77724527100898e-05	2.20899102370444e-05	3.32107203454956e-05
AKU25532.1	3.61539918319511e-05	3.22336932455901e-05	7.01053577404727e-05	NaN
AKU25537.1	0.000310389107979738	0.00036193913161502	0.000170889183406321	0.000404683261433993
AKU25540.1	7.42275730087839e-05	5.97474177345643e-05	8.80542273904344e-05	5.4767173858654e-05
AKU25541.1	0.000189828983707438	0.000244278050295488	0.000114200946321045	0.000275919607197609
AKU25543.1	0.000943559822899293	0.00089053992904667	0.000646343336553653	0.00088614511347989
AKU25544.1	0.00595121786262359	0.00596074582474163	0.00443629174819762	0.00508491779872317
AKU25545.1	0.000127410764279412	0.000130740749282215	0.000213725277976531	0.000119071223791727
AKU25546.1	0.000258127743134149	6.96847066597617e-05	0.000242608555924989	0.000237829911806104
AKU25547.1	0.00012229487092621	8.25586441903523e-05	9.98847471285038e-05	7.81962263402072e-05
AKU25548.1	0.00251126564111057	0.00191697163338944	0.00303207351151578	0.00123129899818104
AKU25549.1	0.000156724514456828	7.91194048344892e-05	8.31064038855162e-05	0.000135847745439508
AKU25550.1	7.92627630314085e-05	0.000114021934959167	0.00021291521205088	6.37487068714892e-05
AKU25552.1	0.000386437125120903	0.000421055209635664	0.000387981207830011	0.000266543250768177
AKU25553.1	0.000404294172603967	0.000374181244229494	0.000369977759237045	0.000369617968321708
AKU25554.1	0.000801551249373396	0.000777893761139745	0.000560097530291566	0.00125403077810151
AKU25557.1	0.00160049527020007	0.00209319587462087	0.00201477098797213	0.00226420848372365
AKU25558.1	0.000408266356242074	0.000218425567091732	0.000323970433530262	0.000386101089948121
AKU25559.1	0.00331296996403362	0.00340250065691492	0.00289847821559573	0.00254430509675532
AKU25560.1	0.000749146722800744	0.000725775055072142	0.000801275968806597	0.000672835296066939
AKU25561.1	0.001802673976241	0.00160987283349367	0.00150170711618943	0.00146443019773159
AKU25562.1	0.000801219082030699	0.000854519197076068	0.00057106689391225	0.000785849559678638
AKU25563.1	0.000436693781630202	0.000600197678245262	0.000473292332257849	0.000499058699017868
AKU25564.1	0.000671383013995033	0.000553036990463646	0.000551814923512002	0.000627262520945468
AKU25565.1	0.0005638705261959	0.000706966167073199	0.000629618251520736	0.000690128397140215
AKU25566.1	5.31251148958162e-05	6.33532443825181e-05	6.15919329714129e-05	0.000138475977704759
AKU25567.1	0.00115725693798432	0.000877932484360175	0.000912786391048895	0.000905722691286758
AKU25568.1	0.000232472321959359	0.000260362682994588	0.000143493596644146	0.000224970902861581
AKU25570.1	7.2503925658816e-05	7.1867121941495e-05	1.8307696987724e-05	4.32547566880108e-05
AKU25572.1	8.8535467901951e-05	5.94520971463107e-05	4.2252120785473e-05	7.81947044491356e-05
AKU25573.1	0.0061837255217897	0.00561395628145765	0.00334990941799617	0.00408992306198949
AKU25574.1	0.000176837864269598	0.000122743735485307	0.000145785768360896	0.00010209685118032
AKU25576.1	0.000251576128457672	0.000269426737848083	0.000344533117153148	0.000213438617675001
AKU25577.1	0.000277246885599401	0.000328248665531316	0.000348440082096444	0.000278289480195828
AKU25581.1	0.00213740477446434	0.00279995359405067	0.00214660412843675	0.00191470481114564
AKU25582.1	6.50612268178652e-05	5.32827453640045e-05	5.01796224599683e-05	8.42484205713763e-05
AKU25583.1	0.000471740345914871	0.000352972965460821	0.000348376660390659	0.000445579509605263
AKU25586.1	0.000158220729480236	0.000210434676883466	9.49416941474381e-05	0.000159405961562576
AKU25587.1	0.000534256894874382	0.000529842079456995	0.000663589863214969	0.000548174904975194
AKU25594.1	6.09283885049385e-05	6.57895712649e-05	7.98798813556221e-05	5.38651836044912e-05
AKU25596.1	0.00178041050433445	0.00229630600349134	0.00105941916456712	0.00420763404263482
AKU25597.1	0.0035973893113423	0.00339124716600284	0.00265449494790809	0.0040907045697207
AKU25598.1	0.00129099873810076	0.00154335659584995	0.00124287026858346	0.00138830549344241
AKU25599.1	0.000631715395421074	0.000519806395487115	0.000475146554083019	0.000858723367589501
AKU25602.1	4.38859956946915e-05	8.86573812409768e-05	0.000122475641763039	2.30117772880225e-05
AKU25604.1	0.000428413159916823	0.000416450671719954	0.000281966415804992	0.000449421734946379
AKU25605.1	0.000177511860801838	0.000160475768516443	0.000297246254223573	0.000150440315911612
AKU25606.1	7.87289323427613e-05	3.81015937466002e-05	0.00015731244755694	7.60231112619967e-05
AKU25608.1	0.000168201086858236	0.000163626200704866	0.000237003837331653	0.000112303048205174
AKU25609.1	0.000107797187951301	0.000105402010357418	9.63963447560894e-05	0.000113334421904455
AKU25611.1	1.90783589312362e-05	2.61133067572168e-05	2.08884445544079e-05	1.69447158940573e-05
AKU25612.1	0.000225047787282944	0.000479171457670866	0.000503614670685874	0.000572301691305542
AKU25613.1	1.42697299594775e-05	2.45062734015004e-05	4.38096525904379e-05	8.45841776204287e-06
AKU25614.1	0.000142490641198262	0.000134594059842821	8.579550013122e-05	0.000167585193098572
AKU25615.1	2.48694889041168e-06	6.95526054071676e-07	1.69775971963163e-06	7.94210611877961e-07
AKU25617.1	0.000923782707432009	0.000788110358597765	0.00100368706972624	0.000812611058545915
AKU25624.1	2.45064774615942e-05	2.13882471677247e-05	7.14283950109305e-05	1.10437256113135e-05
AKU25625.1	0.000701290184510732	0.000539843073456207	0.00110679730988875	0.00078255665756426
AKU25630.1	8.22599603057791e-05	4.33080005951335e-05	0.000104080151814016	1.68283675501055e-05
AKU25631.1	8.95517822623847e-05	5.1307386999384e-05	4.87670024503875e-05	6.11074382575866e-05
AKU25633.1	1.59362918707112e-05	8.25503039678104e-06	1.63607221734891e-05	1.2714044420115e-05
AKU25634.1	0.000113502428543788	0.000117269410703333	0.00016167256355432	0.000126908464869916
AKU25635.1	0.000230862775213945	0.000303108303761797	0.000332224962490483	0.000275068468132789
AKU25636.1	0.000490044993046119	0.000655889580410169	0.000727988828054204	0.000591433686481057
AKU25637.1	5.58469161372124e-05	5.92777652730061e-05	6.93408109014936e-05	6.08508798978231e-05
AKU25638.1	0.00141397469626286	0.000770087257305318	0.000606387719462445	0.00100447094340818
AKU25640.1	0.000298474713933488	0.000188149007387204	0.000177030850244552	0.000355850318509396
AKU25641.1	0.00033439847363162	0.000378938649273312	0.000361211289322469	0.000310817466208067
AKU25643.1	0.00482839384219465	0.00227161042965844	0.0116136198128957	0.00328890466851123
AKU25649.1	4.99018687930424e-05	5.79836835952528e-05	0.000120325012506027	7.96186024332511e-05
AKU25650.1	0.00139616865706425	0.00159366058057263	0.00223438664812173	0.00115246689597854
AKU25651.1	0.000438363566966507	0.000447905403383661	0.00044042482511878	0.000281585126307021
AKU25653.1	0.000175182360248473	0.000187583856590743	0.000238070087929089	0.000204843529041364
AKU25654.1	0.000244431291607567	0.00030660775255629	0.000256586056041679	0.000315639450966131
AKU25655.1	0.000499266153580566	0.000429670620114073	0.000464924312545412	0.000591681792379639
AKU25658.1	3.93218657683348e-05	5.8421453614779e-05	9.77033438302264e-05	7.81930073620769e-05
AKU25659.1	0.000518915593414641	0.000470548727707191	0.000749502057593121	0.000465115921082606
AKU25660.1	0.000942301618500197	0.00141389794566414	0.000839702519029613	0.000799763135097405
AKU25661.1	0.000742405642440368	0.000952742110610156	0.00123779855808399	0.000334344861930357
AKU25662.1	0.000168474035060781	0.000152528155902128	0.000380927834274771	0.000209361983099041
AKU25664.1	0.000147997066497399	0.00013683423498325	0.000155906587357029	0.000154072649200623
AKU25665.1	0.000266795756627483	0.000320591867946589	0.000480163436803022	0.000162720492674771
AKU25667.1	0.000146409011199565	0.000100356297507065	5.21985260832e-05	0.0001820235570537
AKU25668.1	0.00040903591931527	0.00056653120199248	0.000685967126594323	0.000435557525557856
AKU25669.1	3.49884729868077e-05	3.51718514201993e-05	6.25662696646329e-05	3.77383775829403e-05
AKU25670.1	0.000205820345871687	0.000225607996896785	0.000192119565515427	0.000230024102528787
AKU25671.1	0.000148478661577389	0.000185570690790587	0.000186800665774862	0.000139309296145291
AKU25672.1	2.48694889041168e-06	6.95526054071676e-07	1.69775971963163e-06	7.94210611877961e-07
AKU25675.1	0.000572006970805484	0.000788406971235743	0.000852577305718798	0.00124608764690087
AKU25677.1	0.000310487004866197	0.000285384575045948	0.000354804920673373	0.000286240011795752
AKU25678.1	0.000662394833878702	0.000630136633863785	0.000493765830778914	0.000558756323885498
AKU25680.1	0.000475540607485451	0.000320865686126766	0.000336573227917663	0.00046996145374915
AKU25681.1	0.000132902127244737	7.3960676094363e-05	0.000190678251077921	0.000101189520066549
AKU25685.1	0.000647643045876983	0.000648872919718782	0.000710149864430984	0.000617299887517509
AKU25687.1	0.000193312358271295	0.000231328648233835	0.000321732167153014	0.000230973228431688
AKU25688.1	0.000973743810384813	0.00114745153081424	0.000822869019715019	0.0015673507998878
AKU25689.1	2.00490090673573e-05	8.18250424415909e-06	1.24662633526629e-05	1.53563481528138e-05
AKU25690.1	9.11042682213506e-05	8.24138213423891e-05	0.000112687030802838	7.69025593790873e-05
AKU25691.1	4.34279137667152e-05	5.88356478775293e-05	6.44213284142209e-05	5.0354657424383e-05
AKU25692.1	7.34603392875575e-05	7.84813694671415e-05	6.09693188392565e-05	7.76281773479231e-05
AKU25694.1	1.17145680953485e-05	9.43859060684952e-06	8.57662801084205e-05	2.31735998072834e-05
AKU25696.1	0.000878971596009813	0.000995981304399748	0.000814866284934383	0.00080906357500247
AKU25697.1	1.86885041351074e-05	5.74554295454418e-05	5.05021960304986e-05	4.86217582974567e-05
AKU25698.1	0.00019070775740345	0.000478725655929672	0.000437596585774998	0.000388376493131825
AKU25699.1	0.000227243055894776	0.000318968765886548	0.000378904841253744	0.000367691608333014
AKU25700.1	4.55849314931802e-05	6.26383865677719e-05	7.91609697918789e-05	4.40187624748589e-05
AKU25701.1	5.02366939713092e-05	2.9278079474031e-05	2.78300842579999e-05	9.50380111282775e-05
AKU25702.1	6.05008003919919e-05	3.79670092645673e-05	6.34682286103198e-05	6.95797690313073e-05
AKU25704.1	0.000168104314258576	0.000248527915260831	0.000143479099668086	0.000207865652991063
AKU25705.1	0.000193575727378243	0.000251556505567113	0.000322663804291744	0.000241010093868159
AKU25707.1	0.00019709272382365	0.000223938222725164	0.000174790795996685	0.000152083726863165
AKU25708.1	0.00134708259106702	0.00104527772222656	0.000875247385324969	0.001030594881162
AKU25709.1	8.00111205973253e-05	8.564110542654e-05	0.000116563772957458	7.30300073456429e-05
AKU25710.1	0.000345147715608514	0.000355024408510576	0.000334801867808082	0.000267714535649458
AKU25711.1	0.000532936118066635	0.000382577351242339	0.000523019965666948	0.00048077813657652
AKU25712.1	0.00276665631459203	0.00375168907558149	0.00259513671362756	0.0030973732024861
AKU25713.1	0.000470499881420552	0.000571283963494515	0.000908936979430487	0.000545953296299128
AKU25714.1	0.00175022615524723	0.00183806231451177	0.00157512410707792	0.00167289418797621
AKU25715.1	0.000275299807816698	0.000175737624134445	0.000331113334924935	0.000296379763481427
AKU25716.1	0.000625996012072965	0.000453315911808823	0.000917051226910115	0.000616029787029969
AKU25717.1	0.000311704457913916	0.000297756773543478	0.000228753158842973	0.000270312456006575
AKU25718.1	0.0018117183275097	0.00120819449969531	0.00200118277778821	0.00197069904248455
AKU25719.1	3.61455067533192e-05	5.34336363018347e-05	7.25342859240078e-05	4.96201879253566e-05
AKU25727.1	0.000303176106948773	0.000235948332323308	0.000492291536462535	0.000190856180678202
AKU25728.1	0.00058962967027763	0.000506976908295285	0.000571498603202683	0.000524141496836838
AKU25730.1	0.000267222480997864	0.000251795166410736	0.000227475374897683	0.000271852159563019
AKU25732.1	9.51052534064196e-05	0.000107372405322424	0.000177911335499911	9.25970156565531e-05
AKU25733.1	0.00018082656143585	0.000170524819994013	9.03618222665377e-05	0.000148427756721488
AKU25735.1	6.84231434792988e-05	8.00032588589263e-05	9.81915838787351e-05	6.37581184806375e-05
AKU25737.1	0.000793752549448929	0.000917905621826528	0.00107049282285536	0.00113061571451385
AKU25738.1	0.000119696218584374	7.2580500674631e-05	0.000158690229858404	9.06768567666881e-05
AKU25739.1	0.000145923215252656	0.000174408951547746	0.000258136204455686	0.000162039661298977
AKU25740.1	0.000384820121920459	0.000495176793385743	0.000492609848262189	0.000515338393447639
AKU25741.1	0.000415941078174991	0.00054889289113136	0.000840940983840266	0.000602113948861277
AKU25742.1	0.00044189765063899	0.000171022009455763	0.000246529551103478	0.00027501523347046
AKU25752.1	1.26134396307026e-05	9.18308268304627e-06	1.53942347670268e-05	1.28124277637338e-05
AKU25754.1	0.000219637887979784	0.000206764996325417	0.000179713263736181	0.000187897380127595
AKU25756.1	6.21802504257603e-05	5.5246201526121e-05	6.62424910516237e-05	3.17874128150608e-05
AKU25757.1	0.000929407216374555	0.000784845809310181	0.000813314601796791	0.000680370573044794
AKU25758.1	0.000425548462386667	0.000395388295008043	0.000284009762365186	0.000340083927671955
AKU25762.1	0.000178581568730522	0.000204242899041341	0.000213236229936285	0.000194116775896433
AKU25763.1	0.000311737081564228	0.000323916109934096	0.000485512672216064	0.000222163527590814
AKU25765.1	8.8072946879293e-05	3.62926031359017e-05	0.000163534064070625	6.14859121575309e-05
AKU25767.1	1.4999629186677e-05	1.27645230566138e-05	1.45955208749431e-05	1.42055714415152e-05
AKU25769.1	5.17419107932105e-05	8.03321534040032e-05	7.21081501095348e-05	4.13767260851761e-05
AKU25775.1	0.000533426343123554	0.000633895499376243	0.000580299868200438	0.000561301377951557
AKU25777.1	0.000532364931401604	0.000415267953681296	0.000333936937853772	0.000336336876051289
AKU25778.1	0.000399469724916158	0.000371648279426247	0.000480664815892805	0.000434132423273969
AKU25782.1	0.000852446474267273	0.000868833047351761	0.00100288640654276	0.000962569064294259
AKU25783.1	0.000177069085374531	0.00029226301790318	0.000272919697933936	0.000180554850504864
AKU25784.1	0.000421035784116335	0.000395524930433856	0.000338445388210637	0.000479899533450147
AKU25785.1	4.83975089511933e-05	3.04683273742236e-05	8.10837493973209e-05	5.5447431204834e-05
AKU25786.1	0.000223974365328208	0.000202292759841535	0.000142607301973192	0.000234948504281314
AKU25788.1	0.000211901809504696	0.000244122540334404	0.000482039775239187	0.000184372423410815
AKU25789.1	0.000448354377273577	0.000453587010776122	0.000486255407087277	0.000425164795922207
AKU25790.1	5.22429382852305e-05	8.5985642892559e-05	4.20229341863599e-05	7.00706904166185e-05
AKU25791.1	0.000484661106018093	0.000587502510268737	0.000446456934058262	0.000553411904800922
AKU25792.1	0.000427700165113095	0.000589543388660035	0.00104050854986774	0.000478404721838527
AKU25793.1	9.90985021138689e-06	1.54616868831363e-05	2.03607721912238e-05	1.43447217926392e-05
AKU25794.1	0.000175101713498581	0.000164832554473193	0.00013969625761888	0.000141857370502314
AKU25795.1	0.000508573390777136	0.000401022425324426	0.000333274182728966	0.000575861761984889
AKU25797.1	0.00117358700558834	0.000721447502982077	0.000525754561370408	0.00123768161347557
AKU25799.1	0.000183057453587017	0.000174602798125569	0.000283419167246342	0.00014559482052038
AKU25801.1	0.00184646831272951	0.00192659219597363	0.00148348661232194	0.00164267946865687
AKU25802.1	0.00264609820363845	0.00178866285637648	0.0029943624670468	0.00141095232145794
AKU25804.1	0.000414284691707331	0.000275926161942728	0.000348510943853774	0.000455677016258731
AKU25805.1	0.000147753321868188	0.000140493874327528	0.000157718082126578	0.00016481362450497
AKU25806.1	0.000142625997238467	0.000139623124426905	0.000122878463430275	0.000124874723238508
AKU25807.1	0.00014661545030885	0.000193773737148288	0.000239675420221839	0.000312530491904684
AKU25808.1	0.000397022162389597	0.000411708714019052	0.000511464479122328	0.000331364374149863
AKU25809.1	0.00162449856124308	0.00127283942661668	0.00140539775119076	0.0016739169711129
AKU25810.1	0.000831076970272294	0.00101449655100181	0.00122761648132509	0.000860587327510071
AKU25811.1	0.000151116873458591	0.000227088693350156	0.000136297437595354	0.00014260841055783
AKU25812.1	0.000480003982333397	0.000215558254635722	0.000266052619695466	0.000566685575184507
AKU25813.1	0.000505454210686261	0.000471447541837823	0.000536609330494191	0.000465111029362274
AKU25815.1	0.000184097176206302	0.000147562998540004	0.000327772047844181	4.98051108890489e-05
AKU25817.1	8.05348945827362e-05	5.8791886397004e-05	0.00014173827307392	0.000109764995075152
AKU25820.1	2.80801225730682e-05	4.54674676828878e-05	4.64286168399623e-05	0.000118217906884917
AKU25826.1	1.93082501543434e-05	2.3754991148416e-05	1.87544442994056e-05	1.56344219563072e-05
AKU25827.1	4.3840729801043e-05	4.58012589902933e-05	4.2212207574157e-05	4.8468782391498e-05
AKU25829.1	2.27384537698975e-05	NaN	1.09373182814215e-05	2.55727471740612e-05
AKU25833.1	1.75712399732166e-05	6.76351168523478e-06	1.71513019044525e-05	2.1484007653712e-05
AKU25834.1	0.000142480254412198	7.61680312048638e-05	0.000552856709162607	0.000102329596659899
AKU25835.1	6.03801591731577e-05	4.35822586535569e-05	2.97867846996608e-05	5.07608084086991e-05
AKU25836.1	0.00019730900574948	0.000169809945335427	0.000167852673452427	0.000221727176038646
AKU25838.1	0.000212742982582978	0.00019460978590462	0.00023148858555728	0.000199731055290428
AKU25839.1	0.000150869640760914	0.000143384393388327	0.000268351760539253	0.0002101069866382
AKU25843.1	0.00011210129125437	0.000119409611876434	0.000214931053690994	0.000124415637126729
AKU25846.1	2.48694889041168e-06	6.95526054071676e-07	1.69775971963163e-06	7.94210611877961e-07
AKU25851.1	0.000652915918952368	0.00055202289887387	0.000436280394369927	0.000531393426513003
AKU25852.1	0.000155734080176625	0.000130260369737564	9.04791457875159e-05	0.000140335566414015
AKU25853.1	2.15183046673373e-05	4.39589905874786e-05	1.07852326646349e-05	4.59327208992315e-05
AKU25856.1	0.000135891467936382	7.76677032691452e-05	0.000150797555236127	0.000102502103074967
AKU25858.1	0.00477357532522104	0.00402023968852516	0.00266253947330807	0.00316781494839104
AKU25859.1	0.00031195360258638	0.000275248010767689	0.000176994364891308	0.000227920784497227
AKU25860.1	0.000455977385842225	0.000577199687166475	0.000709214050019915	0.000567640487790837
AKU25861.1	0.000284769087238362	0.000306713207888483	0.000389745976325288	0.000296992328627858
AKU25864.1	0.000169753566522853	0.000182400305419047	0.000270531508126563	0.000178341911210786
AKU25865.1	0.000280787000310588	0.000272715174223203	0.000236800649798323	0.000299165927336926
AKU25866.1	0.000892816655904726	0.000860736964440794	0.000982284556791264	0.000778816920017508
AKU25869.1	0.000240059972421995	0.000259509672171211	0.000430621500257244	0.000154904985498081
AKU25870.1	0.000456134649248275	0.00046802038243467	0.000538862686728362	0.000540225623128929
AKU25872.1	0.00154114869414092	0.0012767589177626	0.00110107949576222	0.00157173512217473
AKU25874.1	1.58640710196951e-05	4.00200701285298e-05	1.0952436820188e-05	3.05862411060297e-05
AKU25878.1	0.00036248856499306	0.00030265237413195	0.000392607319362146	0.000241061165668679
AKU25879.1	0.000998019470875944	0.000973592078331985	0.000844485250289429	0.000996099674535582
AKU25880.1	0.000381967774438228	0.000475780032651821	0.000549443627190409	0.000399619617828436
AKU25881.1	0.000625042332659942	0.000542239623826475	0.000609443592216711	0.000668791347454947
AKU25882.1	0.00250782689570931	0.00367260753147596	0.00334615297344307	0.00224412895419137
AKU25883.1	0.000302171156608258	0.000416513496390977	0.000799912546788631	0.000407875714896328
AKU25884.1	0.000162442177560969	0.000221989263136079	0.000243097016333532	0.00016427506147787
AKU25885.1	0.00199528258819374	0.00232945291940664	0.00237471308462866	0.00185629080553241
AKU25887.1	6.40752120857236e-06	9.62662075729598e-06	NaN	1.73118103858609e-05
AKU25888.1	0.000103516037315552	9.56027223414846e-05	0.000248544699854622	0.00020067158058998
AKU25891.1	5.13264477426598e-05	0.000156327270362554	4.00626765722551e-05	0.000141480778598266
AKU25892.1	0.00038764435437311	0.000334162003387729	0.000380514988971897	0.000307506273769016
AKU25893.1	0.000358398458685481	0.000403943805225457	0.000416811486059134	0.000276505590302089
AKU25895.1	0.000288995709180097	0.000228803695885516	0.000222703842686851	0.000299077380528008
